era,session,block_number,stash_address,controller_address,bonded_amount,num_targets,targets
1117,5995,3462514,G29Lqxqdz3kAMNitn75xWmryXZvDNsi3GGqWEQobraErswu,G29Lqxqdz3kAMNitn75xWmryXZvDNsi3GGqWEQobraErswu,190667450720614,2,"H1ye1dQ7zVM8obAmb21kfUKA8otRekWXn6fiToKusamaJK9,HedLwr1CHmab4QAyoVtxub6kdZDT2YkPDaXawpwfhuCVFjN"
1117,5995,3462514,GEksmahecPCE1eHcjH8VGwWAiKRYuNWtWSfsRz2x7xP88ks,GEksmahecPCE1eHcjH8VGwWAiKRYuNWtWSfsRz2x7xP88ks,80008236503,1,"CmD9vaMYoiKe7HiFnfkftwvhKbxN9bhyjcDrfFRGbifJEG8"
1117,5995,3462514,FydLQ8CrPQeBx6duKxnsv2hqVEJsNmAUP1A2Fp1Maud7XWG,FydLQ8CrPQeBx6duKxnsv2hqVEJsNmAUP1A2Fp1Maud7XWG,935508241879427,16,"Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,FSfBJoCU9sRhCYWwQ55iBNGU5L8eu56iGnYGK9zizHxu8dY,FJ68vDYXj1A7QxHKf6j7qcCdShrU2o5A2sZ3y5w4Rst2d3a,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H,FagAVsTYT8QghxypUtLcfnmnnhPhPpf854UNuptpQKuNndK,ESNZ8Eg46ByUYoAhr8MPbGpGF82pgmmjE3uVVepPCnJC61r,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,EMa2d6yYb3CPxyArDCzsMfngnDKUbRL6QdogfYAPKZmmN1E,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ,DKinge6g7FNNj3hJZJUze6GByxkLR7ipCqrnuSQKGRMg37G"
1117,5995,3462514,HWA5Nx3JiDPKKPFm6KKG5p6sSZsCANxfAr3QdYBSLZxGxrv,HWA5Nx3JiDPKKPFm6KKG5p6sSZsCANxfAr3QdYBSLZxGxrv,1098044446063707,7,"EPq4dzASVXqbt2N9vtrScgetyvkm8T3HKQhkyunSeicyX1g,HBq6xnpavQ1uYxZUrfReERXCf6PcpaQkVCEWZAumahzntC3,GtYMNf1zfLFkwYDgLi2nXqQ7ss8BnS9Mj7Lkm7BZ2ZrYAtW,CamaqNeoBA6w3hdZoX5kZzA1B3u2TSWgYQvWoM7ULtbPFD1,HqGK18Sc8SX5R8MMPBe7oCkisrd4ZW33jDJwYoitYoM85Nt,ECn3m22fRgt5DSFdv2xkMGRrEMhcGSsVvi7q8kjeVVeCtbJ,H1goFxDh9EqcKBc94JwCGJUSod6aFd657aXe2P3c4JaSkZe"
1117,5995,3462514,Cdu1ekZmV3QJaW7u5NMJaUt9xNRwUbdnH6f9LbYXzGemFoz,Cdu1ekZmV3QJaW7u5NMJaUt9xNRwUbdnH6f9LbYXzGemFoz,10070139112804,2,"Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,CdvyGjJbfcgcHuTyJKLGUA9u3kypCaHpohCEeUXmbTKryPR"
1117,5995,3462514,HL6av7qhvFvsGNTt23wRnspHmGKVzJReYReGEsSWRhcZymx,HL6av7qhvFvsGNTt23wRnspHmGKVzJReYReGEsSWRhcZymx,2101378956174531,13,"Fsspzse4QY1KqagdyrVqDt7cmVBr3HSVsfJ38WKgxsLVaXo,EzR9J3Afvash2tYCk8ZZwPYyq3zy92adVUXKcYjbYN46JWL,EXtQYFeY2ivDsfazZvGC9aG87DxnhWH2f9kjUUq2pXTZKF5,EQBwtmKWCyRrQ8yGWg7LkB8p7hpEKXZz4qUg9WR8hZmieCM,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,FLpAi7Zi4AB1JqJHWMrub4Umj4X73mZ5dAWE7Q6uS5e82pE,HqGK18Sc8SX5R8MMPBe7oCkisrd4ZW33jDJwYoitYoM85Nt,CamaqNeoBA6w3hdZoX5kZzA1B3u2TSWgYQvWoM7ULtbPFD1,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,J7UA1cYPJYJABy2c794m9xrTwvhEhM6ci47v6GTtPsDEBiD,HEdVmh9oFNgucxUxtH2E3XmSy2Av73rw1vFapsjajHyu3e4"
1117,5995,3462514,JHK7gjSBcLBidSZ3D3c72fKumV7bk5SyPU7symdQsjDv6Pr,F7Jbqtjy9qvnk1iCTiJbrLMfS24k1bcxmX6cRxycRr9em7x,485802550606426,16,"H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,Ewuf7jpvMRWWkUHpc6tPsHa2BUVv4avskPyhFo44er2e4PJ,HR2uzUvdSnidW3cNr7eJ4uz1WBNHUZnrxkFTAKCp61xWeza,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,EVj5ugr8qFxzri8TVGDz6axZFNJ2YW9SvEoHSqnEYc9aE3c,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,HA2jLT9L1qJzL161Pvh9AsvqEQP4exu2QoaPhkz3WNFg1UT,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,J1EL5BqdVTx3GWg3MJ63eFKLxkGwRWnhbxH4vYQ23msB8QH,DxDFNGjNrTHWhes35E2ht7cJSNWpedoQzre6rVXBtMV3jjB,DB2mp5nNhbFN86J9hxoAog8JALMhDXgwvWMxrRMLNUFMEY4,HNxuNtuTuvxYS59eo3pUxQ73JmoTCDjVXoiaF1wGCixGeFi,GqGHrVZ3h2LznE2snJZ6emccobBKpgx5pmumTApDNcPFuPr"
1117,5995,3462514,CksmaNzUCy3bKDkHB7T3EE9i5p94BYVzHwbeXQJwKDZP2XA,CksmaNzUCy3bKDkHB7T3EE9i5p94BYVzHwbeXQJwKDZP2XA,10990034977671,8,"FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,FJ68vDYXj1A7QxHKf6j7qcCdShrU2o5A2sZ3y5w4Rst2d3a,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,FSfBJoCU9sRhCYWwQ55iBNGU5L8eu56iGnYGK9zizHxu8dY"
1117,5995,3462514,G4Hm1k1fDSRfH4poDB7pzzDqZ25gZg3Tbr6tvjdSUfdAjhn,G4Hm1k1fDSRfH4poDB7pzzDqZ25gZg3Tbr6tvjdSUfdAjhn,3105423046601,3,"CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn"
1117,5995,3462514,HfG2DucRXEbyAsvPd41bStfzh3NRBAzXEH85RCrBzQ791hV,HfG2DucRXEbyAsvPd41bStfzh3NRBAzXEH85RCrBzQ791hV,442481957879563,16,"CdvyGjJbfcgcHuTyJKLGUA9u3kypCaHpohCEeUXmbTKryPR,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,Czugcagr6FN7EoTpniy1GECh1kofpNw6DZQyfyYezJwzUZx,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,FiBHHbxDiVysvn5YBV78YFVUUykZRfQYhjxymu8VXnTqNMr,JFNnfJ7vKPReCJRrGgFg2zT7ctyHvmTpq6KQ1MYFizyLkdk,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,CkxHkGXs93PsoDeRjCZX8iaWy8MmC45Hgmce3C54VAabKkZ,DriCrAgdVV57NeQm5bWn5KQpVndVnXnm55BjRpe6qzZ5ktJ,DteShXKaQQy2un2VizKwwhViN5e7F47UrkAZDkxgK22LdBv,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,Dkz7kFKA33PKvCAkJUhhWkS6ePi7x7FaxQD3oj8BFSpx6fm,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,EdMEEeBcmQehGJSmue8ZqgC1G6d6AEsVxdCNgQ24eHA2omw"
1117,5995,3462514,DucoD8giz67KeS6i53RXMKQnvzBUAPEVW98uRxfjgq5VT3c,DAsHM6GUQhMFGqj5dBkGkwUeGJU58koqLfSSBWKiGcM2kc7,1156929005342463,16,"GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,EXHRoKfGoCe414hrzYbG8SNCNVgBxSpu6rHUBkPNtZcj3om,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,GybYig8gsMn1gPtTbdhRqtQ7VxSkuNd57rXhSMrBLviZwKM,H4oBKpy6PW6zns93rJvQTBWb3sKSpFw5Cf56zkaNGyjgbyc,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,EdMEEeBcmQehGJSmue8ZqgC1G6d6AEsVxdCNgQ24eHA2omw,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,CdvyGjJbfcgcHuTyJKLGUA9u3kypCaHpohCEeUXmbTKryPR,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,FG2vPisy1ocUrZupvZxXvuPmjqkWPabBv96h9atGAoud5B9,FApDgUYw47GJMfwFaa7xPeR5FGtMkPWSoozW7n5tTPWwrNv,Gw8h4xEHfm1icL35tJ98cZYgRKVK1MVfL9fbPkFbb5tmqSM"
1117,5995,3462514,FzAH9cS7fLZCZhSPqZqw5paHfTccmznuQvyvvGHiohFnG1w,GvNWgfRpfxkgMbbZ5cSdCnskGFYRjpfQx61gfffuaEBiSvY,91051594888809,16,"EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,Fk3yTFztZdZa4a7yBpisz9ceMyjgYLtZ9CKSCfFNVhoW2ZC,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,Fy6hKPysfBUgMdgCmgms8kNMEW3vjMRDZ17UaBncDVLN3WQ,EXKimARVhuvoLr6ShJZFMWRVQkCPej8H5ZEqkeLPvGi3C2U,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM,EX98wxj7cUkpPxcsEsNK9J6qX8N79mv6om8bbjLGnu9Q1ur,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,ETZ1EXDD4JEFPaNGRmDez4NEpvTbkf5YZ69emedEwz7y9s2"
1117,5995,3462514,FkSs6vybEMvRUKiLMshY6ANRPkjnJNqqDCXhP5CdqYq8QpL,FkSs6vybEMvRUKiLMshY6ANRPkjnJNqqDCXhP5CdqYq8QpL,901966351843,1,"FFdDXFK1VKG5QgjvqwxdVjo8hGrBveaBFfHnWyz1MAmLL82"
1117,5995,3462514,GJdzu4uYYy2gTpqZxWnSVT45MKC9B23F5sCciTCJabRzams,J9S7KnJVrsnaACNibdR7WenUQGfYjNEZesZnioajT4jcJBC,1332722205867293,9,"EAkB83iUA6vJFXqSzuwYXq8vdZD5kcKgTP7BZkVRQ3iCVqC,GTzRQPzkcuynHgkEHhsPBFpKdh4sAacVRsnd8vYfPpTMeEY,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,F7Wa1su7NRSr6LWuhPWdXcQALDyzm8Vmev7WtV5jVPtJELs"
1117,5995,3462514,HnRsKxVrYRDEW45askYmvRc9PK5hPUb1ek3m1Sg1G3WA7BV,HnRsKxVrYRDEW45askYmvRc9PK5hPUb1ek3m1Sg1G3WA7BV,19055057023886,16,"Czugcaq5WFUNtfuxGHDEhywYfgxMVtRP6CsNKz3UjMXRbKc,CzugcatJoSH4dGoU3oddqoyAFtaA8NXFjeDqLZEC7G41CEw,Czugcabp78pRQ6ZnW1qvxc4NdEMxatYGntrYsjMrt64fZHg,CzugcahXz2J8Fn6vDJfro3pi51QoKhX49sAEHHfpNGBqCsK,CzugcauEvozcfrDnSrkBLAM3aFhc3QNaGRSEUm1kpYqnCZr,CzugcamkzdEcznjyFWEy8eYgjc2EEtQV1po1r5r9Q4cU7fb,CzugcakidH54xfVbTQbjfAoikEhufSKxio5k76UaR4wfySm,Czugcamn1qxcQkUqYLskKJJwNh7NtqzthhcEjwxyPm6pnBM,Czugcaso8uTUyA5ptvpZp1jthoWSESrR6aFPCh7DnswH7TQ,CzugcaaiQQXbxGGR84Y7VupLQ4WWAxhakGH1BxFv4VzjYZu,CzugcabcMvdARautgxku7VxBi3fDEuJ7g247FDzBQ81A4Q6,Czugcagr6FN7EoTpniy1GECh1kofpNw6DZQyfyYezJwzUZx,Czugcai3t8bvCymZMeyha5gXzELohTFhdCNAWSE2Xyequfc,CzugcabnEhKE5kvrPjMEHiAK2ySrtNY5uwR5KTZSLCTM7mB,H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,CzugcakH5aeD3drsK6MB3cMiGgTYCCVr6UFnUZx3wCccsuN"
1117,5995,3462514,J4aYCNdiZXEapqkAVKYAo62Ahp5mnHk97JG7AqAC3bxexBi,J4aYCNdiZXEapqkAVKYAo62Ahp5mnHk97JG7AqAC3bxexBi,3403496028327,6,"D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,E62PfJNuJpyKqTy3JU8D6LiuKagafiJJ9sLJsJHQShPVa4R,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,FJ68vDYXj1A7QxHKf6j7qcCdShrU2o5A2sZ3y5w4Rst2d3a,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ"
1117,5995,3462514,HyRuJ27NGz8GFT4MfNKPWvAYbeKmWb1xYpzvDCGkm6kdGGC,HyRuJ27NGz8GFT4MfNKPWvAYbeKmWb1xYpzvDCGkm6kdGGC,250000000000000,16,"EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,Fsspzse4QY1KqagdyrVqDt7cmVBr3HSVsfJ38WKgxsLVaXo,EzR9J3Afvash2tYCk8ZZwPYyq3zy92adVUXKcYjbYN46JWL,FiHWU9AjN7z2no8zyiVEXtiTE46izxDgEcF1KM4r2r1GK59,EXtQYFeY2ivDsfazZvGC9aG87DxnhWH2f9kjUUq2pXTZKF5,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,EQBwtmKWCyRrQ8yGWg7LkB8p7hpEKXZz4qUg9WR8hZmieCM,EviBmmkq5o5ak2jUo71SPuDEdwGTr8Yz8U5tXBgF6fy8kKV,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,Ff9DYio1TgYTyDU9z8Howt9pXCnuUPmsCY1ijfLBxSsJahj"
1117,5995,3462514,Hs8md82ohC3Yb2Wdm6EBYDZ3QrTPZeFT9Q6aUXy1C5eviWy,Hs8md82ohC3Yb2Wdm6EBYDZ3QrTPZeFT9Q6aUXy1C5eviWy,51914063929237,16,"Gx5PVdimURJUZa95SeiC284jNFW8xHgXrELL2X8tD8LYmwB,FKa21oAKRWn1jazoPcVtxTRtWTea8Ctnq5egmPy9N1ihUth,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,HR2uzUvdSnidW3cNr7eJ4uz1WBNHUZnrxkFTAKCp61xWeza,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,Ewuf7jpvMRWWkUHpc6tPsHa2BUVv4avskPyhFo44er2e4PJ,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,EVj5ugr8qFxzri8TVGDz6axZFNJ2YW9SvEoHSqnEYc9aE3c,DB2mp5nNhbFN86J9hxoAog8JALMhDXgwvWMxrRMLNUFMEY4,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,JKmFAAo9QbR9w3cfSYxk7zdpNEXaN1XbX4NcMU1okAdpwYx,EdEQVcrr4pvzDLdb5xFkncKYhCE6uyuE1eKRTqg4PDvBgMa,Cax6oB6GCvGv89NnsG5mbTpK5ZkqA3Fa6fKk1sgNibmBmeR,HA2jLT9L1qJzL161Pvh9AsvqEQP4exu2QoaPhkz3WNFg1UT"
1117,5995,3462514,DJYWk1xhS4DVmEFZo9omdcqKzSYvemjNPfRkQFwpBcx4N1c,DJYWk1xhS4DVmEFZo9omdcqKzSYvemjNPfRkQFwpBcx4N1c,91587677448144,16,"EMa2d6yYb3CPxyArDCzsMfngnDKUbRL6QdogfYAPKZmmN1E,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,JJ2VvJMZxxW2pst7z6zxrD4VVPhH6YtemYsLeKWeQ9MKX3n,GxxV8DAcHCSzBbspu83AK9UoTYxzSQ6VVfdopjnkXfPtE8d,FSfBJoCU9sRhCYWwQ55iBNGU5L8eu56iGnYGK9zizHxu8dY,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,FagAVsTYT8QghxypUtLcfnmnnhPhPpf854UNuptpQKuNndK,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H,ESNZ8Eg46ByUYoAhr8MPbGpGF82pgmmjE3uVVepPCnJC61r,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,GybYig8gsMn1gPtTbdhRqtQ7VxSkuNd57rXhSMrBLviZwKM"
1117,5995,3462514,FNxNRpVAb1yPBcRpKur22ZmuJdsmWPhbrv24DzTABKKTmVy,G2mjr5qnnUS24TtAEmuor65cpY7GAM9W4Xh78NeqVzFk3ca,30857562684644,14,"G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,FJ68vDYXj1A7QxHKf6j7qcCdShrU2o5A2sZ3y5w4Rst2d3a,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,F7Wa1su7NRSr6LWuhPWdXcQALDyzm8Vmev7WtV5jVPtJELs,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,EMa2d6yYb3CPxyArDCzsMfngnDKUbRL6QdogfYAPKZmmN1E,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,GybYig8gsMn1gPtTbdhRqtQ7VxSkuNd57rXhSMrBLviZwKM,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,G2VeiHKf8pna2NRpdQ47XoRc4LL4ezQHABPmh865VSN7rTD"
1117,5995,3462514,Eywnb7koSdzv6Q93uHU2YqF5DvpKxXQUvivtvD2WdQML9jb,Eywnb7koSdzv6Q93uHU2YqF5DvpKxXQUvivtvD2WdQML9jb,1729621911748788,9,"CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,G4xhPFzYSP6FQYB8bvpwnUwjJj7AefN9DgAKne9wYsQaNTm,GcwTLgVdLLiZxrNEii45oThh9wvthcBcLCUi6qg2NwGrEmr"
1117,5995,3462514,H4mDpEwJE5XjqDxQRuzNuYypcQmNg8aRMb6LZDJCdgCLgfZ,H4mDpEwJE5XjqDxQRuzNuYypcQmNg8aRMb6LZDJCdgCLgfZ,41768943550030,16,"HpwH8QfuZ2nQoMz2mgqNFRRi5KKFWHnDWEepWwaXNihNdQ4,FSGuZM71oEXHhsGuLUJBqgVGfAqQNgM7qWuui9mwnhsbFp5,CkxHkGXs93PsoDeRjCZX8iaWy8MmC45Hgmce3C54VAabKkZ,F2uNhDDXr6Z48JmdjbdSBseEx5f39C522U1WwubKbRKyNka,HhQCLnKTcsZH75LYR1oj5MVKrs2RJyn8Cvcs8VR8nDGeKkW,DteShXKaQQy2un2VizKwwhViN5e7F47UrkAZDkxgK22LdBv,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,EkWPyLL3kUw1iVicwkPe7JiWNFezWX5TmH4ybipDCWss3Uu,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,Eioz5JW7ZMQ6kxwq85h3zvFkL58E4pXpqBwJqmMuQXnCy6p,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,D8xUmqpe2aJd2QEPpG4pN3xZvboeQ21wwPhbNRCixrLq8Sj"
1117,5995,3462514,Gqf4XmPJyG77FMU5i7mTZXQzAU7oZweRHNMCsBhHWhFb7Uw,Gqf4XmPJyG77FMU5i7mTZXQzAU7oZweRHNMCsBhHWhFb7Uw,75236996676085804,2,"EzR9J3Afvash2tYCk8ZZwPYyq3zy92adVUXKcYjbYN46JWL,Fsspzse4QY1KqagdyrVqDt7cmVBr3HSVsfJ38WKgxsLVaXo"
1117,5995,3462514,DoMJ6D7Cr7WACDnwCdLUxPTAWQMUx5ChbyfnoA8121tz2Gn,DoMJ6D7Cr7WACDnwCdLUxPTAWQMUx5ChbyfnoA8121tz2Gn,1002444106563899,3,"FFdDXFK1VKG5QgjvqwxdVjo8hGrBveaBFfHnWyz1MAmLL82,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF"
